domain,domain_slug,sub_domain,sub_domain_slug,pillar,pillar_slug,country_iso,country_emoji,country_name,country_slug,date,rating,score,outlook
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CIV,🇨🇮,Côte d'Ivoire,côte-divoire-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CMR,🇨🇲,Cameroon,cameroon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ERI,🇪🇷,Eritrea,eritrea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ESH,🇪🇭,Western Sahara,western-sahara-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,FJI,🇫🇯,Fiji,fiji-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GGY,🇬🇬,Guernsey,guernsey-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GUM,🇬🇺,Guam,guam-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GUY,🇬🇾,Guyana,guyana-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,HTI,🇭🇹,Haiti,haiti-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,HUN,🇭🇺,Hungary,hungary-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,IRL,🇮🇪,Ireland,ireland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KHM,🇰🇭,Cambodia,cambodia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,KNA,🇰🇳,Saint Kitts and Nevis,saint-kitts-and-nevis-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LKA,🇱🇰,Sri Lanka,sri-lanka-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,LVA,🇱🇻,Latvia,latvia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MDG,🇲🇬,Madagascar,madagascar-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MLI,🇲🇱,Mali,mali-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MMR,🇲🇲,Myanmar,myanmar-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MNG,🇲🇳,Mongolia,mongolia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MUS,🇲🇺,Mauritius,mauritius-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,MWI,🇲🇼,Malawi,malawi-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NOR,🇳🇴,Norway,norway-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,NRU,🇳🇷,Nauru,nauru-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PCN,🇵🇳,Pitcairn,pitcairn-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PER,🇵🇪,Peru,peru-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PRI,🇵🇷,Puerto Rico,puerto-rico-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PRT,🇵🇹,Portugal,portugal-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,PRY,🇵🇾,Paraguay,paraguay-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,QAT,🇶🇦,Qatar,qatar-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SLE,🇸🇱,Sierra Leone,sierra-leone-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SVK,🇸🇰,Slovakia,slovakia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SXM,🇸🇽,Sint Maarten (Dutch part),sint-maarten-dutch-part-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,SYR,🇸🇾,Syrian Arab Republic,syrian-arab-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,TCD,🇹🇩,Chad,chad-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,VAT,🇻🇦,Holy See (Vatican City State),holy-see-vatican-city-state-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,VIR,🇻🇮,"Virgin Islands, U.S.",virgin-islands-us-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,AGO,🇦🇴,Angola,angola-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,AIA,🇦🇮,Anguilla,anguilla-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ALA,🇦🇽,Åland Islands,åland-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ALB,🇦🇱,Albania,albania-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,AND,🇦🇩,Andorra,andorra-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ARE,🇦🇪,United Arab Emirates,united-arab-emirates-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ARM,🇦🇲,Armenia,armenia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ASM,🇦🇸,American Samoa,american-samoa-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ATA,🇦🇶,Antarctica,antarctica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,ATF,🇹🇫,French Southern Territories,french-southern-territories-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,AUS,🇦🇺,Australia,australia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,AZE,🇦🇿,Azerbaijan,azerbaijan-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BEN,🇧🇯,Benin,benin-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BFA,🇧🇫,Burkina Faso,burkina-faso-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BGD,🇧🇩,Bangladesh,bangladesh-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BGR,🇧🇬,Bulgaria,bulgaria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BHR,🇧🇭,Bahrain,bahrain-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BIH,🇧🇦,Bosnia and Herzegovina,bosnia-and-herzegovina-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BLR,🇧🇾,Belarus,belarus-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BLZ,🇧🇿,Belize,belize-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BRA,🇧🇷,Brazil,brazil-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BRB,🇧🇧,Barbados,barbados-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BTN,🇧🇹,Bhutan,bhutan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BVT,🇧🇻,Bouvet Island,bouvet-island-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,BWA,🇧🇼,Botswana,botswana-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CAF,🇨🇫,Central African Republic,central-african-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CAN,🇨🇦,Canada,canada-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CIV,🇨🇮,Côte d'Ivoire,côte-divoire-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,COG,🇨🇬,Congo,congo-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,COM,🇰🇲,Comoros,comoros-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CRI,🇨🇷,Costa Rica,costa-rica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CUB,🇨🇺,Cuba,cuba-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CUW,🇨🇼,Curaçao,curaçao-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CXR,🇨🇽,Christmas Island,christmas-island-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,CYM,🇰🇾,Cayman Islands,cayman-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,DEU,🇩🇪,Germany,germany-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Quantum Computing,quantum-computing-ratings,DJI,🇩🇯,Djibouti,djibouti-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ABW,🇦🇼,Aruba,aruba-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,AFG,🇦🇫,Afghanistan,afghanistan-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,AGO,🇦🇴,Angola,angola-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,AIA,🇦🇮,Anguilla,anguilla-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,AND,🇦🇩,Andorra,andorra-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ARE,🇦🇪,United Arab Emirates,united-arab-emirates-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ARM,🇦🇲,Armenia,armenia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ASM,🇦🇸,American Samoa,american-samoa-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ATA,🇦🇶,Antarctica,antarctica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ATG,🇦🇬,Antigua and Barbuda,antigua-and-barbuda-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,AUS,🇦🇺,Australia,australia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,AUT,🇦🇹,Austria,austria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BDI,🇧🇮,Burundi,burundi-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BEN,🇧🇯,Benin,benin-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BES,🇧🇶,"Bonaire, Sint Eustatius and Saba",bonaire-sint-eustatius-and-saba-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BFA,🇧🇫,Burkina Faso,burkina-faso-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BGR,🇧🇬,Bulgaria,bulgaria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BHR,🇧🇭,Bahrain,bahrain-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BHS,🇧🇸,Bahamas,bahamas-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BIH,🇧🇦,Bosnia and Herzegovina,bosnia-and-herzegovina-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BLZ,🇧🇿,Belize,belize-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BMU,🇧🇲,Bermuda,bermuda-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BOL,🇧🇴,"Bolivia, Plurinational State of",bolivia-plurinational-state-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BRB,🇧🇧,Barbados,barbados-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BRN,🇧🇳,Brunei Darussalam,brunei-darussalam-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BVT,🇧🇻,Bouvet Island,bouvet-island-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,BWA,🇧🇼,Botswana,botswana-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CAF,🇨🇫,Central African Republic,central-african-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CAN,🇨🇦,Canada,canada-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CCK,🇨🇨,Cocos (Keeling) Islands,cocos-keeling-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CHL,🇨🇱,Chile,chile-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,COD,🇨🇩,"Congo, The Democratic Republic of the",congo-the-democratic-republic-of-the-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,COG,🇨🇬,Congo,congo-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,COK,🇨🇰,Cook Islands,cook-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,COL,🇨🇴,Colombia,colombia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CPV,🇨🇻,Cabo Verde,cabo-verde-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CRI,🇨🇷,Costa Rica,costa-rica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CUB,🇨🇺,Cuba,cuba-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CUW,🇨🇼,Curaçao,curaçao-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CXR,🇨🇽,Christmas Island,christmas-island-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CYM,🇰🇾,Cayman Islands,cayman-islands-capability-ratings,Aug 2025,NP,0,Neutral
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,CZE,🇨🇿,Czechia,czechia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,DEU,🇩🇪,Germany,germany-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,DJI,🇩🇯,Djibouti,djibouti-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,DMA,🇩🇲,Dominica,dominica-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,DNK,🇩🇰,Denmark,denmark-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,DOM,🇩🇴,Dominican Republic,dominican-republic-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,DZA,🇩🇿,Algeria,algeria-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ECU,🇪🇨,Ecuador,ecuador-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ESP,🇪🇸,Spain,spain-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,EST,🇪🇪,Estonia,estonia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,ETH,🇪🇹,Ethiopia,ethiopia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,FIN,🇫🇮,Finland,finland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,FLK,🇫🇰,Falkland Islands (Malvinas),falkland-islands-malvinas-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,FRO,🇫🇴,Faroe Islands,faroe-islands-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,FSM,🇫🇲,"Micronesia, Federated States of",micronesia-federated-states-of-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GAB,🇬🇦,Gabon,gabon-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GHA,🇬🇭,Ghana,ghana-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GIB,🇬🇮,Gibraltar,gibraltar-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GIN,🇬🇳,Guinea,guinea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GLP,🇬🇵,Guadeloupe,guadeloupe-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GMB,🇬🇲,Gambia,gambia-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GNQ,🇬🇶,Equatorial Guinea,equatorial-guinea-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GRC,🇬🇷,Greece,greece-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GRD,🇬🇩,Grenada,grenada-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GRL,🇬🇱,Greenland,greenland-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GTM,🇬🇹,Guatemala,guatemala-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,GUF,🇬🇫,French Guiana,french-guiana-capability-ratings,Aug 2025,NP,0,Stable
Hard,hard-power-capability-ratings,National Security,national-security-capability-ratings,Nuclear Capability,nuclear-capability-ratings,HKG,🇭🇰,Hong Kong,hong-kong-capability-ratings,Aug 2025,NP,0,Neutral
